Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"Dice.dice_soft/mh by time/monad-bayes sampler/57344",1.512693867125174,1.5101723122074067,1.5137104302242694,1.7562272936721471e-3,4.653368983318362e-4,2.3476519156441903e-3
"Dice.dice_soft/mh by time/monad-bayes sampler/64384",1.7477723741548643,1.713249298900973,1.7650722097525124,3.2937336416705924e-2,1.768907495569867e-4,3.995225895695395e-2
"Dice.dice_soft/mh by time/random-fu sampler/1024",2.3718025836754197e-2,2.3664017426303866e-2,2.3790206043699226e-2,2.3066222901781412e-4,1.8167938644113164e-4,2.980281708044023e-4
"Dice.dice_soft/mh by time/random-fu sampler/8064",0.18679531694084642,0.18632025346101797,0.1872081109791954,9.613533905505669e-4,6.785651639406411e-4,1.3533401295756434e-3
"Dice.dice_soft/mh by time/random-fu sampler/15104",0.34941900180431085,0.34895508523752705,0.34987594559101687,8.108666908719989e-4,6.122779217109336e-4,1.0407683965021936e-3
"Dice.dice_soft/mh by time/random-fu sampler/22144",0.5110547218622297,0.5098568356003107,0.513034671620429,2.333396560339217e-3,1.6196423673014856e-3,3.305972670989541e-3
"Dice.dice_soft/mh by time/random-fu sampler/29184",0.674111108048148,0.6726825818103036,0.6754494997913111,2.054052032822121e-3,1.5268069800268864e-3,2.4657739444811765e-3
"Dice.dice_soft/mh by time/random-fu sampler/36224",0.8370350578302337,0.8334444979615903,0.8394304188845002,4.007394363755494e-3,2.8937558676844014e-3,4.847044531294358e-3
"Dice.dice_soft/mh by time/random-fu sampler/43264",1.0031175542053663,1.00064420878498,1.0066058246749225,3.8473289665380732e-3,2.750987928107979e-3,4.754875303795057e-3
"Dice.dice_soft/mh by time/random-fu sampler/50304",1.165254001613956,1.1627843497828185,1.1673293829472549,3.0685399622423994e-3,1.7879127186514005e-3,4.691669961632703e-3
"Dice.dice_soft/mh by time/random-fu sampler/57344",1.3287769975865302,1.3244798049243824,1.3314406401320078,3.8044531271113568e-3,2.595297205278444e-3,4.383553566378306e-3
"Dice.dice_soft/mh by time/random-fu sampler/64384",1.4903527122544853,1.4853583286527279,1.4941291159128225,5.094380777661197e-3,2.435959886840089e-3,6.988044803158129e-3
"BetaBin.latent/importance/monad-bayes sampler/1024",8.060509174416145e-3,8.011561906760369e-3,8.117434516360954e-3,2.1396543826404025e-4,1.725555155925659e-4,2.881262181229878e-4
"BetaBin.latent/importance/monad-bayes sampler/8064",6.79642918561438e-2,6.628734267411115e-2,7.026148497375743e-2,5.624702884746901e-3,4.410220553195512e-3,8.354898538889578e-3
"BetaBin.latent/importance/monad-bayes sampler/15104",0.1229772733470241,0.12007338573636975,0.1265146495430554,7.162798532231594e-3,5.391796288494006e-3,9.23742090440834e-3
"BetaBin.latent/importance/monad-bayes sampler/22144",0.17385866229062566,0.17040465057992193,0.17843158654755362,8.267724981304549e-3,5.448220518149491e-3,1.1611004090768148e-2
"BetaBin.latent/importance/monad-bayes sampler/29184",0.23118368548554016,0.22738915185607247,0.2376024706451509,9.718658114593113e-3,5.771904277048745e-3,1.237738046843022e-2
"BetaBin.latent/importance/monad-bayes sampler/36224",0.287910119140201,0.2820436499912484,0.29708446862648974,1.3905127344737511e-2,8.30224490588521e-3,1.6953168658250663e-2
"BetaBin.latent/importance/monad-bayes sampler/43264",0.3285691607927576,0.3262477284791064,0.3318472200346891,4.969109579073109e-3,3.1771793980545308e-3,6.80772409824255e-3
"BetaBin.latent/importance/monad-bayes sampler/50304",0.3889186655820106,0.3846958142206981,0.3922766079284302,6.483128740476447e-3,4.434770986172187e-3,8.898513414606539e-3
"BetaBin.latent/importance/monad-bayes sampler/57344",0.44506216985681374,0.44257367342771764,0.4483714154009002,4.831755524419144e-3,3.3152346893224613e-3,6.568950580118563e-3
"BetaBin.latent/importance/monad-bayes sampler/64384",0.5010881773012077,0.49173469723168683,0.5056513128018477,9.859686487926561e-3,4.01763605900182e-3,1.5909527286739767e-2
"BetaBin.latent/importance/random-fu sampler/1024",1.0234685264124532e-2,1.020651628044722e-2,1.0269632380516888e-2,1.2630509861559342e-4,9.448197785088827e-5,1.8089005439479323e-4
"BetaBin.latent/importance/random-fu sampler/8064",9.151882437320817e-2,9.084164847301424e-2,9.195940588335512e-2,1.3732499005939078e-3,8.572524163122743e-4,2.2740722029638365e-3
"BetaBin.latent/importance/random-fu sampler/15104",0.16573193228070196,0.16407712155004328,0.1668996677932547,2.9561639023894235e-3,2.080876068044998e-3,4.297002584634261e-3
"BetaBin.latent/importance/random-fu sampler/22144",0.2426392407849038,0.2412244693673711,0.24528952857454933,3.731695429447622e-3,1.8779313430068955e-3,6.679188345565015e-3
"BetaBin.latent/importance/random-fu sampler/29184",0.3216956875841897,0.3191204656403756,0.32409612726853704,4.4748669748173155e-3,3.54989397704117e-3,5.2700981243137875e-3
"BetaBin.latent/importance/random-fu sampler/36224",0.39492898697229056,0.3901010114146345,0.39959111101077205,8.13940334161207e-3,6.2968122133671865e-3,1.0376116586770014e-2
"BetaBin.latent/importance/random-fu sampler/43264",0.4777352937493269,0.4715796385028653,0.4821411890211044,8.466242332589023e-3,6.09609482174373e-3,1.2085163158389691e-2
"BetaBin.latent/importance/random-fu sampler/50304",0.5593346361230849,0.5533772215803574,0.5684337223369004,1.1475770763836454e-2,5.587958005607786e-3,1.7858520071769298e-2
"BetaBin.latent/importance/random-fu sampler/57344",0.6292804194182419,0.6221057764172285,0.6364421255339953,1.1050923874370611e-2,7.489564176337351e-3,1.5552647919059805e-2
"BetaBin.latent/importance/random-fu sampler/64384",0.703141646366647,0.6870347255119281,0.7141467927589888,1.918400790111752e-2,1.0855120355564194e-2,2.8146848497203614e-2
"BetaBin.latent/smc/monad-bayes sampler/1024",3.742038852910915e-2,3.729020915962097e-2,3.753133317971151e-2,3.7177967011114684e-4,2.949347186508193e-4,4.7196696335897553e-4
"BetaBin.latent/smc/monad-bayes sampler/8064",0.29812914267226004,0.2973066481303958,0.29882867992994155,1.4451393395762543e-3,1.1262077249956097e-3,1.767079974365994e-3
"BetaBin.latent/smc/monad-bayes sampler/15104",0.5589305739570686,0.5579274813123419,0.5599275505443663,1.5885344454259149e-3,1.2817043664079323e-3,2.1282690886112498e-3
"BetaBin.latent/smc/monad-bayes sampler/22144",0.8187495470520456,0.8163635602020404,0.8210434850265413,3.3314370356450984e-3,2.1380859571427683e-3,5.235417847351205e-3
"BetaBin.latent/smc/monad-bayes sampler/29184",1.0819893305437702,1.078601723067671,1.0852738364813557,4.4293915778658615e-3,2.552481947807809e-3,5.783564557110092e-3
"BetaBin.latent/smc/monad-bayes sampler/36224",1.3429535097802652,1.3410890586589468,1.3442186935294465,2.0078690007923963e-3,9.061559130079413e-4,2.9954706631259917e-3
"BetaBin.latent/smc/monad-bayes sampler/43264",1.6054340925626143,1.5990459616187174,1.6128256413761843,8.557603455787915e-3,2.9651479615386833e-3,1.1328898532747333e-2
"BetaBin.latent/smc/monad-bayes sampler/50304",1.8640630303577734,1.8522038702043677,1.86854910025557,8.08468086007426e-3,1.1731552308180328e-3,1.0316789393141537e-2
"BetaBin.latent/smc/monad-bayes sampler/57344",2.121368484205471,2.119942254807278,2.122128658005,1.2431929667611988e-3,0.0,1.3166596433662838e-3
"BetaBin.latent/smc/monad-bayes sampler/64384",2.3917325784280843,2.3894974521051204,2.3930026725499958,1.989028281526158e-3,0.0,2.19986754954552e-3
"BetaBin.latent/smc/random-fu sampler/1024",3.2697563197160745e-2,3.258951459764898e-2,3.283224525444589e-2,3.5963406071841067e-4,2.6149090420486297e-4,4.717183765798569e-4
"BetaBin.latent/smc/random-fu sampler/8064",0.2600991922814899,0.25859701180999556,0.26149890576320656,2.8024717060971364e-3,1.996022626976239e-3,3.740249444852468e-3
"BetaBin.latent/smc/random-fu sampler/15104",0.48820618591343556,0.48541314570446,0.49132578819610956,4.719345380816609e-3,3.223655108109745e-3,7.090795748426983e-3
"BetaBin.latent/smc/random-fu sampler/22144",0.7117084985330592,0.70786853933489,0.7187422776217997,7.149093210991447e-3,4.172348095077402e-3,1.0037432391011923e-2
"BetaBin.latent/smc/random-fu sampler/29184",0.9454639317178678,0.9348195770512876,0.9615831622111429,1.800846921373942e-2,7.857171414723335e-3,2.6480441725578233e-2
"BetaBin.latent/smc/random-fu sampler/36224",1.1544241294372162,1.1485924851098528,1.1611343840744195,7.776397747294242e-3,4.628457158852723e-3,1.0760223459004757e-2
"BetaBin.latent/smc/random-fu sampler/43264",1.3844467959745257,1.3673626244990618,1.3969940329660195,1.774804677094156e-2,1.399910502672782e-2,2.0605708829713958e-2
"BetaBin.latent/smc/random-fu sampler/50304",1.6326032840548022,1.6214031032592153,1.6432437894460126,1.2490836682207067e-2,9.94142691391009e-3,1.4386338579468154e-2
"BetaBin.latent/smc/random-fu sampler/57344",1.8582026424915106,1.845544248446244,1.8743252446486565,1.6042899846088948e-2,6.617884758329262e-3,2.215562120667788e-2
"BetaBin.latent/smc/random-fu sampler/64384",2.0563129543442376,2.050802660707096,2.0603026752657025,6.040700366305188e-3,0.0,6.910399343998137e-3
"BetaBin.latent/mh by time/monad-bayes sampler/1024",4.775011108560889e-2,4.7595975026363174e-2,4.7923073473430756e-2,4.721757565177854e-4,3.671251381048758e-4,6.24753643103707e-4
"BetaBin.latent/mh by time/monad-bayes sampler/8064",0.3763777900053705,0.3746985119786164,0.37747774240049786,2.3470133039877575e-3,1.556812974838632e-3,3.5888885793164084e-3
"BetaBin.latent/mh by time/monad-bayes sampler/15104",0.70443880003227,0.7025236912127676,0.7058829428851602,2.471279505963907e-3,1.7320947405511536e-3,3.7001838921768893e-3
"BetaBin.latent/mh by time/monad-bayes sampler/22144",1.0352806426776842,1.0331127571183074,1.0367688091604206,2.581477264194346e-3,1.3443245497930076e-3,4.074111947523533e-3
"BetaBin.latent/mh by time/monad-bayes sampler/29184",1.363523458784298,1.3613234537607284,1.3657234638078677,2.8013896693690294e-3,2.0073005500907018e-3,3.4388515738602086e-3
"BetaBin.latent/mh by time/monad-bayes sampler/36224",1.7015433896869026,1.6964631385737874,1.705542626030418,5.331346688887469e-3,2.8219926493422824e-3,7.2771650200870765e-3
"BetaBin.latent/mh by time/monad-bayes sampler/43264",2.0287525939005286,2.0197901093531123,2.035728135186147,1.0781388824930493e-2,0.0,1.2081991916984676e-2
"BetaBin.latent/mh by time/monad-bayes sampler/50304",2.3981681706230598,2.352824475354924,2.4222059340741797,3.948201564764175e-2,0.0,4.1634627597661726e-2
"BetaBin.latent/mh by time/monad-bayes sampler/57344",2.6860087133456925,2.6813829898535055,2.6919571524737034,5.409751497946869e-3,0.0,6.1049956352260985e-3
"BetaBin.latent/mh by time/monad-bayes sampler/64384",3.009529512233224,3.0045082541385217,3.013961441589808,7.220272054744749e-3,0.0,7.676326821159251e-3
"BetaBin.latent/mh by time/random-fu sampler/1024",4.860637281184947e-2,4.849147379838094e-2,4.8747956309008036e-2,3.7956530012869387e-4,3.1007936389223606e-4,4.995919479528615e-4
"BetaBin.latent/mh by time/random-fu sampler/8064",0.3853649273973093,0.3845294942753248,0.38608774146574965,1.3230319697184138e-3,9.66700566444641e-4,1.943573317445552e-3
"BetaBin.latent/mh by time/random-fu sampler/15104",0.7201072108175043,0.7175389019864541,0.722369603137513,3.6337392906308566e-3,2.725691938397288e-3,4.609525930407135e-3
"BetaBin.latent/mh by time/random-fu sampler/22144",1.0625105791819143,1.0609448213030668,1.0648570716138104,2.523459602665442e-3,1.232687109833106e-3,3.98815464676447e-3
"BetaBin.latent/mh by time/random-fu sampler/29184",1.3953413518171072,1.3907731510771124,1.4003435832222033,6.144518582275748e-3,3.6531129459829253e-3,8.51799649409978e-3
"BetaBin.latent/mh by time/random-fu sampler/36224",1.7283873772578215,1.7197154900883103,1.7349494314219944,8.678217663071322e-3,4.219666010677026e-3,1.1749376500106162e-2
"BetaBin.latent/mh by time/random-fu sampler/43264",2.086980972538203,2.0835063546043835,2.0898750517383218,4.593232379431672e-3,0.0,5.012692215733905e-3
"BetaBin.latent/mh by time/random-fu sampler/50304",2.3999541173164767,2.3937619471041267,2.404478098327458,6.863469194853285e-3,0.0,7.835764963496458e-3
"BetaBin.latent/mh by time/random-fu sampler/57344",2.741257296734569,2.734045187209096,2.7449421390451043,6.250340803089386e-3,0.0,6.3823340997261925e-3
"BetaBin.latent/mh by time/random-fu sampler/64384",3.0706462886768926,3.058349353470725,3.0791171661375674,1.272608539646899e-2,0.0,1.4671990146578212e-2
"BetaBin.urn/importance/monad-bayes sampler/1024",2.104820176920864e-2,2.0935528972866282e-2,2.119719614751493e-2,4.379705254343156e-4,3.658058152363905e-4,5.189537196192884e-4
"BetaBin.urn/importance/monad-bayes sampler/8064",0.1658910854162331,0.16490812459957516,0.16676354748918698,2.0775943849045794e-3,1.554750336291326e-3,2.780536578082477e-3
"BetaBin.urn/importance/monad-bayes sampler/15104",0.313028379793354,0.309130744245237,0.315633965422721,5.8186163807045855e-3,3.8475013594180293e-3,8.933852385974298e-3
"BetaBin.urn/importance/monad-bayes sampler/22144",0.45689161161240704,0.45386407709598914,0.459221076203458,4.289201814852147e-3,2.62038877991391e-3,6.521439443030533e-3
"BetaBin.urn/importance/monad-bayes sampler/29184",0.6102683961973183,0.6002834430996609,0.6233016704774281,1.7064004668423147e-2,9.44556570713265e-3,2.766601969465472e-2
"BetaBin.urn/importance/monad-bayes sampler/36224",0.748565995066528,0.7432016191671773,0.7545734324697319,8.250846601863208e-3,5.386867761903856e-3,1.1643548755287163e-2
"BetaBin.urn/importance/monad-bayes sampler/43264",0.8935311600534757,0.8863490199418496,0.8983843591288448,7.788395442963634e-3,5.5751080468817455e-3,9.696471910942367e-3
"BetaBin.urn/importance/monad-bayes sampler/50304",1.0268046516229319,1.0148596776254222,1.0404572646109875,1.7365366961315562e-2,1.1604479354561327e-2,2.4722511495341108e-2
"BetaBin.urn/importance/monad-bayes sampler/57344",1.1847171126304044,1.1786154890244205,1.1937774108418568,9.379136014306426e-3,3.150966317901451e-3,1.3510079271245042e-2
"BetaBin.urn/importance/monad-bayes sampler/64384",1.3277741294003669,1.31456806997544,1.3405001497042806,1.6544896648971467e-2,1.0054185713351432e-2,2.2404535678176022e-2
"BetaBin.urn/importance/random-fu sampler/1024",3.1225070744013726e-2,3.115173787209024e-2,3.130964930029818e-2,2.5385899687653746e-4,2.0279522901735155e-4,3.16158705413155e-4
"BetaBin.urn/importance/random-fu sampler/8064",0.24861841688511271,0.24660581212985747,0.2503781567916899,3.626159857841084e-3,2.766509732618805e-3,4.94915076901097e-3
"BetaBin.urn/importance/random-fu sampler/15104",0.467897369552147,0.46360837888492706,0.4710463493181747,6.076340260484554e-3,4.4415564354738785e-3,7.617289503626213e-3
"BetaBin.urn/importance/random-fu sampler/22144",0.6847966350865935,0.676002832058103,0.6902331898487972,9.95333530232369e-3,3.9003294076993228e-3,1.4944236126398933e-2
"BetaBin.urn/importance/random-fu sampler/29184",0.8974089110839314,0.8816869647335072,0.911857827920791,2.068388685213918e-2,1.242790500204896e-2,2.8628470521074704e-2
"BetaBin.urn/importance/random-fu sampler/36224",1.1307748544767844,1.1059570227017197,1.1483123728726172,2.5968130062231976e-2,1.1736367866235423e-2,3.4800886066859264e-2
"BetaBin.urn/importance/random-fu sampler/43264",1.34080451218105,1.3034315917457096,1.3676901837513769,4.2718365089335755e-2,2.0247020775101977e-2,5.7878948100142984e-2
"BetaBin.urn/importance/random-fu sampler/50304",1.538071640116843,1.5258851540898006,1.5599720683740728,2.136644598973271e-2,9.999696345516053e-4,2.7143514318202482e-2
"BetaBin.urn/importance/random-fu sampler/57344",1.776135704042498,1.7437049008774916,1.8026090265712789,3.28727252957962e-2,2.4976021217746735e-2,3.873423341381404e-2
"BetaBin.urn/importance/random-fu sampler/64384",1.9876138104196546,1.967193173417977,2.0100885138674447,2.6793540755820647e-2,1.0143115392066582e-2,3.544718027570616e-2
"BetaBin.urn/smc/monad-bayes sampler/1024",7.219042518856095e-2,7.193154160880683e-2,7.246810823886775e-2,7.119115886036382e-4,6.064954254839898e-4,8.841191055967072e-4
"BetaBin.urn/smc/monad-bayes sampler/8064",0.5753612840215099,0.5739120812282678,0.5771914575690527,2.57279699376689e-3,1.8427281624769673e-3,3.642011343321473e-3
"BetaBin.urn/smc/monad-bayes sampler/15104",1.081474144910746,1.0765531354249531,1.0886832242396824,7.424624691096636e-3,3.3726405364213853e-3,1.009167853903844e-2
"BetaBin.urn/smc/monad-bayes sampler/22144",1.5863871915499101,1.580499274879805,1.5921396080142511,6.714289552740931e-3,5.779058809062081e-3,6.868908895769736e-3
"BetaBin.urn/smc/monad-bayes sampler/29184",2.0917990558172352,2.0830969532084156,2.0984363007943467,1.018994975172776e-2,0.0,1.1496045522638686e-2
"BetaBin.urn/smc/monad-bayes sampler/36224",2.6027337505951005,2.5919849622090725,2.610453983349419,1.1669574363575609e-2,0.0,1.337183537673643e-2
"BetaBin.urn/smc/monad-bayes sampler/43264",3.1039744460111223,3.079720754353462,3.1200804159625766,2.4159512170528436e-2,0.0,2.7896358261097008e-2
"BetaBin.urn/smc/monad-bayes sampler/50304",3.6138749240111365,3.6067847173550995,3.620180608383117,1.030973045823958e-2,5.438959822042073e-16,1.092176570876404e-2
"BetaBin.urn/smc/monad-bayes sampler/57344",4.108430868705826,4.098721720805413,4.1162784806733805,1.2301428936255129e-2,0.0,1.3592462645891487e-2
"BetaBin.urn/smc/monad-bayes sampler/64384",4.615447546622533,4.564984964706501,4.644973023505479,4.556110649495915e-2,0.0,5.1139626078964454e-2
"BetaBin.urn/smc/random-fu sampler/1024",6.642307795093012e-2,6.619480137162215e-2,6.666339028673463e-2,6.744784892859335e-4,5.296028721645862e-4,9.226742737620924e-4
"BetaBin.urn/smc/random-fu sampler/8064",0.5271056584991061,0.5233231019341683,0.530313194128355,5.652213259662791e-3,4.479778341688333e-3,7.226023576365043e-3
"BetaBin.urn/smc/random-fu sampler/15104",0.9786611463535612,0.9698549878058076,0.9870637993959149,1.1842738111848593e-2,6.825719233072236e-3,1.7097338603756895e-2
"BetaBin.urn/smc/random-fu sampler/22144",1.4424143433835273,1.401299801208926,1.4574345603656376,2.779523057142285e-2,2.627597881490829e-3,3.46877052716323e-2
"BetaBin.urn/smc/random-fu sampler/29184",1.9002469688123762,1.854744936000861,1.9285593938250227,4.45321939968991e-2,2.0035526588232266e-2,5.682239612648808e-2
"BetaBin.urn/smc/random-fu sampler/36224",2.383981538816965,2.349899001139063,2.416643703840093,5.538344616666356e-2,0.0,5.657252930525695e-2
"BetaBin.urn/smc/random-fu sampler/43264",2.7888194044833625,2.7438658711382904,2.8165232976733408,4.197047515598359e-2,0.0,4.798455057250424e-2
"BetaBin.urn/smc/random-fu sampler/50304",3.262165168677123,3.177681545208008,3.3181452730976733,8.397486617546632e-2,0.0,9.696038506940456e-2
"BetaBin.urn/smc/random-fu sampler/57344",3.7635602084559223,3.732151918209103,3.7870283626545604,3.581032050196515e-2,0.0,4.0648035431902874e-2
"BetaBin.urn/smc/random-fu sampler/64384",4.241710573260123,4.199355313470376,4.280249326338747,6.370363731926704e-2,0.0,6.675107839252725e-2
"BetaBin.urn/mh by time/monad-bayes sampler/1024",6.7465084188732e-2,6.726977142338283e-2,6.775768101724491e-2,6.415530767956636e-4,4.4103500543814884e-4,1.0035358021916688e-3
"BetaBin.urn/mh by time/monad-bayes sampler/8064",0.5275979398207322,0.5263011593513139,0.5287080709495199,1.974913332741112e-3,1.5597921029070554e-3,2.479154089339447e-3
"BetaBin.urn/mh by time/monad-bayes sampler/15104",0.9922746506188473,0.9914107215916349,0.9937276492704518,1.5273950080762118e-3,6.191569505534335e-4,2.356554606877274e-3
"BetaBin.urn/mh by time/monad-bayes sampler/22144",1.455716431687117,1.450838211118603,1.460276933119744,6.046049299258371e-3,2.606919452684431e-3,7.52181562354191e-3
"BetaBin.urn/mh by time/monad-bayes sampler/29184",1.9161269217501335,1.913439484906174,1.917694696493195,2.652850893989727e-3,8.102290467084893e-4,3.5599920340587286e-3
"BetaBin.urn/mh by time/monad-bayes sampler/36224",2.386095616427173,2.3850686974701065,2.3870484834717662,1.5901675981745118e-3,0.0,1.6504141340935902e-3
"BetaBin.urn/mh by time/monad-bayes sampler/43264",2.8364159741491446,2.832462351705009,2.8396281984487417,5.04574643360611e-3,0.0,5.56373569220929e-3
"BetaBin.urn/mh by time/monad-bayes sampler/50304",3.3044220373450393,3.2930268572103265,3.310508276059313,9.937153901579504e-3,0.0,1.0541674680115399e-2
"BetaBin.urn/mh by time/monad-bayes sampler/57344",3.7659319676763183,3.7554658492057675,3.7731470290980282,1.0840190075961171e-2,0.0,1.2496852962130937e-2
"BetaBin.urn/mh by time/monad-bayes sampler/64384",4.234782712871914,4.214766393105225,4.24800688173888,1.983870501812871e-2,0.0,2.2904932365454413e-2
"BetaBin.urn/mh by time/random-fu sampler/1024",7.112515206948809e-2,7.10189806381387e-2,7.125333553201155e-2,3.141753795454403e-4,2.361449407282685e-4,4.5664492664201743e-4
"BetaBin.urn/mh by time/random-fu sampler/8064",0.5603708298366559,0.5589598112817679,0.5623771147765483,2.4819079928635928e-3,1.4254239431501165e-3,3.756980298078249e-3
"BetaBin.urn/mh by time/random-fu sampler/15104",1.0512886913389825,1.0471777325202651,1.0552861733231642,5.370307147912756e-3,3.5245898827013155e-3,7.16215231890792e-3
"BetaBin.urn/mh by time/random-fu sampler/22144",1.5363719923496066,1.5337091516057266,1.5378243418241215,2.5430987409251022e-3,8.521155798139263e-4,3.3540574402744646e-3
"BetaBin.urn/mh by time/random-fu sampler/29184",2.0318264607608065,2.0129352324713854,2.0459446698391814,2.1544307146882345e-2,0.0,2.4453455435625264e-2
"BetaBin.urn/mh by time/random-fu sampler/36224",2.5122196611221095,2.510263102708824,2.513494466487197,1.9137503709285295e-3,0.0,2.208027662093721e-3
"BetaBin.urn/mh by time/random-fu sampler/43264",2.9947017352615326,2.9824373424716586,3.002817589638902,1.2174793172767265e-2,0.0,1.405707212843483e-2
"BetaBin.urn/mh by time/random-fu sampler/50304",3.4897988682343946,3.472689626855486,3.500389886185206,1.602706553539644e-2,0.0,1.8344181194679957e-2
"BetaBin.urn/mh by time/random-fu sampler/57344",3.978004507789104,3.9622710573555247,3.9866799657396452,1.3839889256103076e-2,0.0,1.5026333949264817e-2
"BetaBin.urn/mh by time/random-fu sampler/64384",4.473732165955595,4.456030648853544,4.485556399407191,1.7736452792049138e-2,0.0,2.0480173098720744e-2
"HMM.hmm/importance/monad-bayes sampler/1024",3.12488977812309e-2,3.1102030309707505e-2,3.145267918649955e-2,5.508551286559183e-4,3.911595891079219e-4,9.517073392629154e-4
"HMM.hmm/importance/monad-bayes sampler/8064",0.24476807909974974,0.24234472415767083,0.24677606488947496,4.082274953479035e-3,3.1789280795128418e-3,5.396114616801464e-3
"HMM.hmm/importance/monad-bayes sampler/15104",0.46415039942347946,0.46053636053233127,0.46768899230940186,6.1381707106257346e-3,4.482327191027845e-3,9.016465761128937e-3
"HMM.hmm/importance/monad-bayes sampler/22144",0.6800397275983749,0.675792987044968,0.6864943439291578,7.439276646058246e-3,4.13577284357999e-3,1.118407938937575e-2
"HMM.hmm/importance/monad-bayes sampler/29184",0.8945536955690351,0.8895158213408707,0.9008735281472394,7.881995374713966e-3,4.604053702990219e-3,1.187548563929334e-2
"HMM.hmm/importance/monad-bayes sampler/36224",1.1058039210480808,1.0950912111396436,1.1165166309565175,1.4226687975384015e-2,7.665862661002467e-3,1.974407044639795e-2
"HMM.hmm/importance/monad-bayes sampler/43264",1.3360548619332184,1.3174833807590551,1.3490689640643665,2.133057352004752e-2,1.341748760059783e-2,2.863405464264367e-2
"HMM.hmm/importance/monad-bayes sampler/50304",1.6553668045407044,1.6454417497542473,1.6611560871324076,9.851574284170984e-3,3.3679729711514252e-3,1.3369775450938483e-2
"HMM.hmm/importance/monad-bayes sampler/57344",1.7831447048542386,1.7504716881491067,1.831705325000439,4.9270689420533725e-2,9.55597282304288e-3,6.442081299627467e-2
"HMM.hmm/importance/monad-bayes sampler/64384",1.9714387572748566,1.9581302210439708,1.9925034688567032,2.0005690872167737e-2,4.382510099686376e-3,2.5674261130126833e-2
"HMM.hmm/importance/random-fu sampler/1024",4.166181914118753e-2,4.147008209643637e-2,4.184821574224901e-2,5.90200530805015e-4,4.616376152351137e-4,7.724658745999303e-4
"HMM.hmm/importance/random-fu sampler/8064",0.33327742044246395,0.3315832990509096,0.33503907414865974,3.2303236607562095e-3,2.260076271258895e-3,4.5923333187117095e-3
"HMM.hmm/importance/random-fu sampler/15104",0.6164137336243607,0.6098861686387983,0.6235189669678824,1.0504042803110599e-2,7.181724586523327e-3,1.5382443321509181e-2
"HMM.hmm/importance/random-fu sampler/22144",0.9209695589484217,0.909390435861206,0.9528315902085057,2.57540787393293e-2,2.2744265215918586e-3,3.59821082088725e-2
"HMM.hmm/importance/random-fu sampler/29184",1.2053213460100403,1.1958490030243838,1.2121576479760106,1.014890070253797e-2,4.640884949904059e-3,1.5037939111978194e-2
"HMM.hmm/importance/random-fu sampler/36224",1.509438131750878,1.496137840295876,1.523752626380776,1.7277874105235146e-2,8.301787704737126e-3,2.2413919702646026e-2
"HMM.hmm/importance/random-fu sampler/43264",1.8015154421879187,1.764445830075826,1.8331176401915237,3.956032403942837e-2,3.2720812357760365e-2,4.534726438698706e-2
"HMM.hmm/importance/random-fu sampler/50304",2.060132780539099,2.0310289157072576,2.0884313552384266,4.8332264355440975e-2,0.0,4.901456916101911e-2
"HMM.hmm/importance/random-fu sampler/57344",2.338574867983089,2.3061985777070833,2.3654536977821667,4.2600290793961076e-2,0.0,4.65554988599992e-2
"HMM.hmm/importance/random-fu sampler/64384",2.618871522399298,2.560533803136672,2.6522134868048615,5.204997932454527e-2,0.0,5.774997637458897e-2
"HMM.hmm/smc/monad-bayes sampler/1024",0.7004663361842637,0.6968611032928508,0.7038764773215018,5.118872710455643e-3,3.3979494393720695e-3,6.868924771553579e-3
"HMM.hmm/smc/monad-bayes sampler/8064",5.5545401757615736,5.525339667708441,5.570071172893127,2.5442067476290554e-2,0.0,2.6900476124056417e-2
"HMM.hmm/smc/monad-bayes sampler/15104",10.38922593317705,10.354702565852408,10.415582575961738,4.047668095968078e-2,0.0,4.565104442002245e-2
"HMM.hmm/smc/monad-bayes sampler/22144",15.162562219261032,15.11653738947244,15.193554685506124,4.649564166514813e-2,0.0,5.3680526188364434e-2
"HMM.hmm/smc/monad-bayes sampler/29184",20.049527245233463,20.022146613207415,20.067396150210673,2.6822000469648496e-2,0.0,3.0949851296145383e-2
"HMM.hmm/smc/monad-bayes sampler/36224",24.915149552593718,24.8810001107062,24.93821180889296,3.460192917483115e-2,0.0,3.994499964746055e-2
"HMM.hmm/smc/monad-bayes sampler/43264",29.760608994455065,29.744920741803927,29.78104791535289,1.8526192370581653e-2,0.0,2.085803337355373e-2
"HMM.hmm/smc/monad-bayes sampler/50304",34.63768140453948,34.58249441620993,34.671606882071075,5.143003870194565e-2,0.0,5.876065075576147e-2
"HMM.hmm/smc/monad-bayes sampler/57344",39.43151568581613,39.40011954410393,39.454074940494024,3.410235881485453e-2,0.0,3.907377528299435e-2
"HMM.hmm/smc/monad-bayes sampler/64384",44.192752946734004,44.18516741914052,44.19932640330529,1.0618165680153585e-2,8.702335715267317e-15,1.1385560762815461e-2
"HMM.hmm/smc/random-fu sampler/1024",0.46048615162320317,0.4596155191181635,0.46137328243301146,1.4672056300945166e-3,9.7073232530136e-4,2.1511858119595936e-3
"HMM.hmm/smc/random-fu sampler/8064",3.620037484178301,3.5983091034731305,3.636481891423054,2.518613271473723e-2,0.0,2.848254884826633e-2
